TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionDate,TransactionTime,TransactionAmount,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,EmailDomain,Terrorism,UserTenure,IsFraud,ExpenditureCurrency,GiftsCurrency,TransactionDatetime,TransactionCurrency
2066,1027,36,Male,Professional,Bachelor,Divorced,2,79434.49,32941.07,6278.18,2023-10-03,00:52:50,1654.9,M004,Purchase,Adelaide,Mobile,-20.917574,142.702789,valerie40@disposable.com,False,50,1,AUD,GBP,2023-10-03 00:52:50,AUD
10935,2575,23,Female,Retired,Master,Divorced,3,94460.59,52891.26,284.24,2023-12-19,10:56:39,548.73,M001,Purchase,Sydney,Mobile,-25.042261,117.793221,christensencaleb@gmail.com,True,7,0,AUD,GBP,2023-12-19 10:56:39,AUD
4082,2123,20,Male,Professional,PhD,Married,2,45972.48,25854.1,280.69,2023-10-01,10:02:48,109.35,M005,Withdrawal,Perth,Desktop,-31.840233,145.612793,alvarezashlee@gmail.com,False,61,1,AUD,GBP,2023-10-01 10:02:48,AUD
9678,4459,27,Male,Student,Master,Married,0,64421.08,38787.3,6322.38,2023-10-31,06:54:18,169.74,M002,Purchase,Brisbane,Mobile,-37.0201,144.9646,williamspeter@yahoo.com,False,15,0,AUD,GBP,2023-10-31 06:54:18,AUD
16859,1652,24,Male,Professional,Bachelor,Married,0,57480.89,52257.21,4570.88,2023-10-26,19:20:01,1059.73,M007,Withdrawal,Hobart,Mobile,-37.0201,144.9646,saundersmichael@gmail.com,True,2,1,AED,AUD,2023-10-26 19:20:01,AED
14571,2932,28,Female,Unemployed,Master,Married,0,35697.15,16302.27,39.68,2023-08-23,19:22:44,27.2,M008,Payment,Perth,Desktop,-35.473469,149.012375,pierceellen@tempmail.com,True,15,0,AUD,GBP,2023-08-23 19:22:44,AUD
7527,211,27,Male,Student,Bachelor,Married,0,109154.27,70472.01,1215.77,2023-10-01,17:19:46,10.46,M004,Purchase,Darwin,Mobile,-41.640079,146.315918,robert97@yahoo.com,False,27,0,AUD,GBP,2023-10-01 17:19:46,AUD
14291,4982,32,Female,Professional,High School,Married,2,88309.8,59316.76,5818.12,2023-12-30,23:43:17,282.93,M006,Purchase,Canberra,Desktop,-20.917574,142.702789,priggs@disposable.com,False,30,0,AUD,GBP,2023-12-30 23:43:17,AUD
2461,457,26,Female,Student,Bachelor,Single,0,46401.27,18696.02,507.69,2023-09-29,15:19:00,183.53,M008,Purchase,Hobart,Tablet,-25.042261,117.793221,brittanyholden@yahoo.com,False,83,0,AUD,GBP,2023-09-29 15:19:00,AUD
16932,4323,49,Female,Professional,Bachelor,Married,3,56804.61,108957.44,9636.47,2023-08-17,01:13:44,23.74,M007,Withdrawal,Melbourne,Mobile,-20.917574,142.702789,danaalvarez@gmail.com,False,36,1,AED,AUD,2023-08-17 01:13:44,AED
8714,174,47,Male,Professional,Bachelor,Single,4,96660.06,33409.25,864.31,2023-05-28,10:35:47,122.01,M006,Purchase,Darwin,Mobile,-31.840233,145.612793,ramseykelsey@gmail.com,False,12,0,AUD,GBP,2023-05-28 10:35:47,AUD
13537,3273,40,Female,Professional,High School,Widowed,0,42278.82,25853.84,713.2,2023-02-12,21:39:20,260.62,M006,Purchase,Darwin,Mobile,-30.000233,136.209152,fkelly@outlook.com,False,19,0,AUD,GBP,2023-02-12 21:39:20,AUD
3983,3504,37,Male,Professional,Bachelor,Single,4,90213.74,70591.06,328.39,2023-12-23,06:21:20,13.45,M001,Payment,Perth,Mobile,-30.000233,136.209152,nespinoza@gmail.com,True,38,0,AUD,GBP,2023-12-23 06:21:20,AUD
14089,1662,24,Male,Professional,Bachelor,Married,2,49693.01,20849.41,2604.69,2023-03-18,05:48:53,123.31,M006,Transfer,Perth,Desktop,-20.917574,142.702789,mary73@outlook.com,True,55,1,AUD,GBP,2023-03-18 05:48:53,AUD
16778,4246,43,Male,Professional,Bachelor,Single,2,36279.4,57077.55,3608.34,2023-05-26,04:53:19,1572.63,M007,Purchase,Adelaide,Mobile,-37.0201,144.9646,ndeleon@gmail.com,False,1,1,AED,AUD,2023-05-26 04:53:19,AED
9832,3094,33,Female,Professional,High School,Single,0,42975.72,17895.23,2199.18,2023-03-11,06:11:55,284.38,M002,Purchase,Sydney,Tablet,-31.840233,145.612793,bradley96@tempmail.com,False,97,0,AUD,GBP,2023-03-11 06:11:55,AUD
6511,61,27,Male,Professional,High School,Divorced,0,87437.88,64023.71,2826.52,2023-08-16,02:04:13,19.29,M006,Purchase,Adelaide,Mobile,-31.840233,145.612793,candicerobinson@yahoo.com,False,40,1,AUD,GBP,2023-08-16 02:04:13,AUD
5510,1599,29,Male,Unemployed,High School,Single,1,29842.42,21222.27,1320.07,2023-11-20,05:23:25,82.11,M004,Transfer,Melbourne,Desktop,-20.917574,142.702789,ronald28@gmail.com,False,69,0,AUD,GBP,2023-11-20 05:23:25,AUD
15587,2548,40,Male,Professional,Bachelor,Married,2,56014.01,72884.12,1667.97,2023-01-22,15:28:22,148.38,M002,Withdrawal,Canberra,Mobile,-31.840233,145.612793,glee@outlook.com,True,38,1,AED,AUD,2023-01-22 15:28:22,AED
12089,2474,25,Female,Unemployed,High School,Single,3,134213.21,88936.05,3324.14,2023-06-21,03:50:25,17.95,M007,Purchase,Darwin,Desktop,-20.917574,142.702789,dana59@tempmail.com,False,32,1,AUD,GBP,2023-06-21 03:50:25,AUD
4940,1613,18,Male,Professional,Bachelor,Married,0,120017.13,37295.19,19.84,2023-05-25,14:37:55,222.65,M005,Transfer,Canberra,Mobile,-20.917574,142.702789,toni25@disposable.com,False,62,0,AUD,GBP,2023-05-25 14:37:55,AUD
17288,3032,33,Female,Professional,Master,Married,1,117840.81,145347.18,20344.91,2023-02-08,00:50:42,57.62,M007,Transfer,Adelaide,Desktop,-31.840233,145.612793,lprice@securemail.com,True,110,1,AED,AUD,2023-02-08 00:50:42,AED
14916,4593,34,Female,Professional,Master,Married,3,119424.87,91347.42,7598.88,2023-10-20,07:24:53,89.76,M002,Withdrawal,Perth,Mobile,-30.000233,136.209152,kyle80@gmail.com,False,59,1,AED,AUD,2023-10-20 07:24:53,AED
6140,4336,25,Female,Student,Bachelor,Single,3,114477.8,75357.39,16143.8,2023-08-31,12:09:54,211.65,M004,Purchase,Adelaide,Mobile,-35.473469,149.012375,michaelmartin@yahoo.com,True,89,0,AUD,GBP,2023-08-31 12:09:54,AUD
12411,2106,34,Female,Unemployed,High School,Married,0,59408.58,18240.31,5948.16,2023-09-22,12:58:17,153.55,M001,Purchase,Canberra,Mobile,-37.0201,144.9646,banksbryan@outlook.com,True,116,0,AUD,GBP,2023-09-22 12:58:17,AUD
1403,986,33,Male,Student,Master,Married,0,69611.58,32127.6,6115.84,2023-05-05,19:47:32,67.33,M007,Purchase,Melbourne,Mobile,-31.840233,145.612793,randallburton@yahoo.com,False,59,0,AUD,GBP,2023-05-05 19:47:32,AUD
12330,4859,39,Female,Professional,Master,Single,2,30720.46,12570.44,1616.62,2023-04-02,05:07:48,544.51,M002,Transfer,Sydney,Mobile,-31.840233,145.612793,jhayes@gmail.com,False,105,1,AUD,GBP,2023-04-02 05:07:48,AUD
12415,4453,30,Male,Student,Bachelor,Married,3,71392.5,28808.1,6447.62,2023-09-13,11:34:10,173.92,M006,Purchase,Sydney,Desktop,-31.840233,145.612793,rfoster@yahoo.com,False,99,0,AUD,GBP,2023-09-13 11:34:10,AUD
7137,976,44,Female,Student,High School,Married,3,65715.94,50262.76,1092.41,2023-12-19,02:51:45,1233.38,M006,Transfer,Adelaide,Mobile,-31.840233,145.612793,wilkinspaul@gmail.com,True,56,1,AUD,GBP,2023-12-19 02:51:45,AUD
4917,3771,37,Female,Professional,High School,Single,2,69639.22,44714.79,4607.11,2023-06-19,12:06:43,69.03,M001,Withdrawal,Darwin,Mobile,-37.0201,144.9646,nmeyers@gmail.com,False,64,1,AUD,GBP,2023-06-19 12:06:43,AUD
8286,498,40,Female,Student,High School,Married,4,46099.15,23638.96,3281.78,2023-12-23,15:54:05,267.09,M002,Purchase,Perth,Desktop,-37.0201,144.9646,theresachavez@gmail.com,False,87,0,AUD,GBP,2023-12-23 15:54:05,AUD
5656,254,41,Male,Student,Bachelor,Married,3,54966.05,25148.98,4060.75,2023-09-12,23:49:59,79.42,M002,Payment,Sydney,Tablet,-20.917574,142.702789,zpalmer@outlook.com,True,111,0,AUD,GBP,2023-09-12 23:49:59,AUD
17634,4760,40,Female,Professional,Bachelor,Married,0,68290.22,89881.43,5825.17,2023-01-18,11:16:52,218.8,M005,Purchase,Melbourne,Mobile,-25.042261,117.793221,zstein@disposable.com,False,54,0,AED,AUD,2023-01-18 11:16:52,AED
10382,99,35,Female,Professional,Master,Single,1,89174.12,26868.85,5316.39,2023-10-02,22:11:34,85.14,M008,Purchase,Perth,Mobile,-20.917574,142.702789,amy45@gmail.com,False,21,0,AUD,GBP,2023-10-02 22:11:34,AUD
17872,4648,24,Male,Professional,High School,Married,4,65052.39,89768.63,3103.54,2023-10-15,14:22:29,896.34,M001,Purchase,Melbourne,Desktop,-31.840233,145.612793,qkoch@gmail.com,False,98,0,AED,AUD,2023-10-15 14:22:29,AED
17370,3004,18,Male,Unemployed,Master,Single,1,43033.8,79868.34,7475.1,2023-12-24,03:01:54,916.69,M007,Purchase,Adelaide,Mobile,-20.917574,142.702789,kerrstacey@gmail.com,False,72,1,AED,AUD,2023-12-24 03:01:54,AED
8555,2991,30,Female,Student,High School,Married,3,29947.44,23839.89,1506.73,2023-09-23,22:27:51,251.88,M005,Transfer,Sydney,Tablet,-25.042261,117.793221,burnssheila@gmail.com,True,90,0,AUD,GBP,2023-09-23 22:27:51,AUD
13711,1220,18,Male,Retired,High School,Married,4,117380.45,69830.49,146.44,2023-11-05,10:52:52,1124.29,M001,Withdrawal,Adelaide,Tablet,-31.840233,145.612793,zstein@outlook.com,False,8,1,AUD,GBP,2023-11-05 10:52:52,AUD
3083,4150,45,Female,Student,Bachelor,Married,1,90381.01,71052.72,1028.48,2023-04-29,06:41:51,93.64,M006,Transfer,Darwin,Mobile,-20.917574,142.702789,asexton@yahoo.com,False,86,0,AUD,GBP,2023-04-29 06:41:51,AUD
632,4625,54,Female,Student,High School,Married,3,64451.87,31712.71,3337.47,2023-01-16,16:53:16,506.48,M008,Withdrawal,Brisbane,Mobile,-25.042261,117.793221,cochranamanda@gmail.com,False,75,1,AUD,GBP,2023-01-16 16:53:16,AUD
15836,1420,43,Female,Professional,Bachelor,Married,4,91905.33,92904.81,3824.39,2023-11-08,07:59:11,42.76,M004,Purchase,Sydney,Tablet,-37.0201,144.9646,anitapadilla@yahoo.com,False,37,0,AED,AUD,2023-11-08 07:59:11,AED
1735,3293,52,Male,Professional,High School,Married,4,56048.93,41787.79,2614.45,2023-06-07,03:37:59,160.7,M006,Withdrawal,Sydney,Tablet,-20.917574,142.702789,eduncan@outlook.com,True,104,1,AUD,GBP,2023-06-07 03:37:59,AUD
14484,194,23,Female,Unemployed,High School,Single,0,39175.1,20854.35,760.9,2023-08-22,01:30:51,479.05,M002,Withdrawal,Adelaide,Mobile,-31.840233,145.612793,donnaowens@yahoo.com,True,45,1,AUD,GBP,2023-08-22 01:30:51,AUD
16668,129,24,Male,Student,Bachelor,Divorced,2,33771.08,25546.78,2642.64,2023-03-12,11:33:52,162.91,M002,Transfer,Hobart,Desktop,-25.042261,117.793221,nicholas86@outlook.com,False,28,0,AED,AUD,2023-03-12 11:33:52,AED
2475,4869,18,Male,Professional,High School,Single,0,123775.11,53557.68,7281.05,2023-12-30,19:55:02,184.04,M006,Purchase,Perth,Desktop,-30.000233,136.209152,lambertfernando@disposable.com,True,63,0,AUD,GBP,2023-12-30 19:55:02,AUD
5189,1013,47,Female,Unemployed,Bachelor,Single,1,45928.01,25982.21,3078.47,2023-03-15,07:27:29,172.08,M004,Withdrawal,Melbourne,Tablet,-31.840233,145.612793,ghernandez@gmail.com,True,39,0,AUD,GBP,2023-03-15 07:27:29,AUD
17979,4068,32,Male,Student,Bachelor,Married,4,63267.36,60598.63,5713.33,2023-12-26,22:16:59,69.71,M001,Payment,Brisbane,Mobile,-31.840233,145.612793,leeedward@yahoo.com,False,10,0,AED,AUD,2023-12-26 22:16:59,AED
10793,2938,37,Male,Student,High School,Single,3,71982.25,46298.02,7270.94,2023-01-20,12:57:06,237.99,M005,Purchase,Perth,Mobile,-25.042261,117.793221,jennifersimon@gmail.com,False,74,0,AUD,GBP,2023-01-20 12:57:06,AUD
1125,504,48,Male,Student,PhD,Divorced,3,130605.85,90140.47,18287.49,2023-11-01,10:21:32,70.7,M005,Purchase,Brisbane,Mobile,-20.917574,142.702789,lynchcrystal@gmail.com,True,91,0,AUD,GBP,2023-11-01 10:21:32,AUD
7421,1439,31,Male,Professional,Master,Single,1,117344.08,91058.31,475.93,2023-09-01,04:31:00,15.26,M008,Purchase,Brisbane,Desktop,-37.0201,144.9646,cbailey@outlook.com,False,20,1,AUD,GBP,2023-09-01 04:31:00,AUD
987,1567,36,Female,Professional,Bachelor,Single,0,39055.2,15783.72,1323.78,2023-06-29,03:18:34,250.8,M002,Transfer,Brisbane,Desktop,-37.0201,144.9646,walkerkrista@gmail.com,True,41,1,AUD,GBP,2023-06-29 03:18:34,AUD
16035,283,47,Female,Professional,Bachelor,Single,4,127348.88,131816.74,7847.89,2023-04-25,05:37:53,526.31,M002,Purchase,Canberra,Desktop,-37.0201,144.9646,thompsonmiguel@gmail.com,False,114,1,AED,AUD,2023-04-25 05:37:53,AED
16393,4295,46,Male,Professional,High School,Single,1,105052.46,112540.33,490.64,2023-12-27,14:22:05,880.28,M005,Withdrawal,Melbourne,Mobile,-37.0201,144.9646,gcooper@yahoo.com,False,53,0,AED,AUD,2023-12-27 14:22:05,AED
16489,3652,49,Male,Unemployed,High School,Single,0,72427.41,64795.68,1390.4,2023-10-18,06:02:34,313.88,M004,Withdrawal,Darwin,Desktop,-31.840233,145.612793,carolhenderson@tempmail.com,False,71,1,AED,AUD,2023-10-18 06:02:34,AED
6012,1685,26,Male,Professional,Bachelor,Married,2,61766.57,21382.45,3471.41,2023-10-30,17:34:23,295.56,M006,Purchase,Adelaide,Mobile,-20.917574,142.702789,mmoses@outlook.com,False,97,0,AUD,GBP,2023-10-30 17:34:23,AUD
16524,3488,49,Female,Unemployed,Master,Single,4,87251.22,173521.83,863.44,2023-06-04,23:26:03,89.86,M001,Purchase,Melbourne,Mobile,-31.840233,145.612793,ireed@securemail.com,False,52,0,AED,AUD,2023-06-04 23:26:03,AED
4146,866,33,Female,Student,High School,Single,3,98525.05,35938.28,898.01,2023-12-07,07:17:09,13.19,M005,Purchase,Darwin,Mobile,-19.491411,132.550964,mgreen@outlook.com,False,27,0,AUD,GBP,2023-12-07 07:17:09,AUD
13178,1278,30,Female,Unemployed,High School,Married,4,95455.02,58638.84,4599.72,2023-01-22,09:03:48,189.73,M001,Purchase,Hobart,Mobile,-37.0201,144.9646,noah23@outlook.com,False,59,0,AUD,GBP,2023-01-22 09:03:48,AUD
16353,1271,39,Male,Student,High School,Divorced,0,44110.72,39614.01,6400.3,2023-10-18,12:40:27,208.53,M005,Withdrawal,Darwin,Mobile,-37.0201,144.9646,unelson@gmail.com,True,93,1,AED,AUD,2023-10-18 12:40:27,AED
12040,4473,18,Male,Student,Bachelor,Married,3,92157.53,67186.93,3543.5,2023-04-23,08:47:42,11.46,M006,Withdrawal,Brisbane,Desktop,-37.0201,144.9646,smithdavid@gmail.com,False,31,1,AUD,GBP,2023-04-23 08:47:42,AUD
2875,1058,31,Female,Unemployed,High School,Married,3,65809.66,28198.3,4905.48,2023-02-13,23:30:48,270.46,M004,Payment,Melbourne,Mobile,-37.0201,144.9646,anthony65@disposable.com,True,116,0,AUD,GBP,2023-02-13 23:30:48,AUD
10225,2744,32,Female,Student,High School,Single,4,53916.27,19094.63,1515.28,2023-08-01,17:11:22,156.6,M003,Purchase,Adelaide,Tablet,-37.0201,144.9646,gfowler@outlook.com,True,7,0,AUD,GBP,2023-08-01 17:11:22,AUD
13605,4650,26,Male,Professional,Bachelor,Married,1,89206.59,43557.26,882.86,2023-07-04,12:51:34,471.48,M005,Purchase,Canberra,Mobile,-37.0201,144.9646,daviddavis@yahoo.com,False,76,0,AUD,GBP,2023-07-04 12:51:34,AUD
5370,4753,36,Female,Professional,High School,Married,4,45129.17,23351.4,5836.76,2023-09-07,03:47:50,226.31,M006,Purchase,Canberra,Mobile,-37.0201,144.9646,cthomas@gmail.com,False,10,1,AUD,GBP,2023-09-07 03:47:50,AUD
8467,3977,31,Male,Retired,Bachelor,Single,4,68560.57,52145.87,3086.76,2023-04-12,03:39:29,283.18,M007,Transfer,Perth,Desktop,-31.840233,145.612793,francisco67@tempmail.com,False,15,1,AUD,GBP,2023-04-12 03:39:29,AUD
10552,2640,18,Female,Professional,Master,Married,2,32771.81,19072.04,1352.22,2023-02-22,01:50:17,7.13,M002,Payment,Sydney,Mobile,-37.0201,144.9646,serranojennifer@disposable.com,False,11,1,AUD,GBP,2023-02-22 01:50:17,AUD
17208,4973,40,Female,Professional,Bachelor,Married,1,23522.52,45643.79,646.04,2023-04-14,02:05:53,4201.18,M003,Purchase,Darwin,Desktop,-20.917574,142.702789,bturner@outlook.com,False,105,1,AED,AUD,2023-04-14 02:05:53,AED
629,2897,31,Female,Professional,High School,Married,0,48779.31,21856.53,2317.61,2023-12-03,18:11:42,43.76,M008,Withdrawal,Perth,Mobile,-20.917574,142.702789,joyce66@securemail.com,False,17,1,AUD,GBP,2023-12-03 18:11:42,AUD
14296,1931,39,Female,Retired,High School,Married,4,48109.6,19483.82,4790.81,2023-08-22,23:59:59,321.87,M001,Withdrawal,Adelaide,Mobile,-31.840233,145.612793,robinsonsuzanne@gmail.com,False,71,1,AUD,GBP,2023-08-22 23:59:59,AUD
12197,4002,32,Female,Student,Master,Widowed,3,65327.5,43687.57,2616.17,2023-04-13,22:26:22,121.61,M008,Payment,Brisbane,Desktop,-37.0201,144.9646,ckennedy@outlook.com,False,118,0,AUD,GBP,2023-04-13 22:26:22,AUD
15596,3699,41,Female,Unemployed,Bachelor,Married,3,79430.22,98653.92,2420.6,2023-11-28,04:55:31,2198.09,M005,Transfer,Brisbane,Desktop,-31.840233,145.612793,xrobbins@yahoo.com,False,33,1,AED,AUD,2023-11-28 04:55:31,AED
6563,1952,36,Male,Student,High School,Married,0,127806.75,87158.31,469.8,2023-01-10,14:46:22,1144.05,M008,Withdrawal,Melbourne,Mobile,-35.473469,149.012375,qfaulkner@outlook.com,False,42,0,AUD,GBP,2023-01-10 14:46:22,AUD
15282,3841,27,Male,Student,Master,Single,4,84106.84,139160.25,1119.03,2023-04-04,22:25:42,1242.16,M001,Purchase,Perth,Mobile,-30.000233,136.209152,adamsrobin@outlook.com,True,4,0,AED,AUD,2023-04-04 22:25:42,AED
18069,2154,24,Male,Unemployed,High School,Single,4,87907.05,103333.85,5568.77,2023-10-06,22:25:22,33.08,M002,Withdrawal,Darwin,Mobile,-31.840233,145.612793,todderickson@gmail.com,True,44,1,AED,AUD,2023-10-06 22:25:22,AED
16542,4778,33,Female,Student,PhD,Married,2,49909.15,55256.14,177.23,2023-07-28,03:56:41,785.83,M006,Transfer,Adelaide,Mobile,-31.840233,145.612793,oholmes@tempmail.com,True,68,1,AED,AUD,2023-07-28 03:56:41,AED
10181,1432,32,Female,Student,Bachelor,Widowed,1,50046.01,26373.01,4868.07,2023-11-07,00:41:53,811.48,M001,Withdrawal,Adelaide,Desktop,-19.491411,132.550964,timothy65@gmail.com,False,90,1,AUD,GBP,2023-11-07 00:41:53,AUD
4790,3943,40,Female,Retired,High School,Widowed,0,127432.65,57923.02,2186.69,2023-12-22,16:09:51,682.47,M008,Transfer,Adelaide,Desktop,-31.840233,145.612793,garciapatrick@gmail.com,True,94,0,AUD,GBP,2023-12-22 16:09:51,AUD
11894,3961,25,Female,Professional,Master,Married,2,114274.28,64801.12,5317.09,2023-11-14,22:28:42,11.19,M003,Purchase,Darwin,Desktop,-31.840233,145.612793,emma25@yahoo.com,False,101,0,AUD,GBP,2023-11-14 22:28:42,AUD
15313,767,33,Male,Unemployed,High School,Single,1,77202.16,149236.48,28855.57,2023-04-04,13:02:46,1758.44,M001,Purchase,Canberra,Desktop,-31.840233,145.612793,brettkelly@gmail.com,False,107,0,AED,AUD,2023-04-04 13:02:46,AED
4109,3056,36,Female,Student,High School,Single,3,72394.56,24144.3,3440.29,2023-07-28,13:24:55,73.37,M003,Purchase,Adelaide,Mobile,-20.917574,142.702789,starkkristina@yahoo.com,True,28,0,AUD,GBP,2023-07-28 13:24:55,AUD
18228,4160,32,Female,Student,Bachelor,Single,2,73322.09,124087.21,6126.55,2023-03-25,04:11:42,6367.23,M004,Payment,Darwin,Mobile,-25.042261,117.793221,katierose@outlook.com,False,106,1,AED,AUD,2023-03-25 04:11:42,AED
17648,576,49,Male,Student,High School,Single,1,122680.85,173324.72,9657.0,2023-06-27,21:31:13,725.71,M003,Purchase,Sydney,Mobile,-25.042261,117.793221,johnstonkathleen@outlook.com,True,49,0,AED,AUD,2023-06-27 21:31:13,AED
16999,3599,26,Male,Unemployed,Bachelor,Married,3,115636.03,169594.6,23118.8,2023-04-15,06:07:31,62.25,M007,Purchase,Brisbane,Mobile,-30.000233,136.209152,englishstephanie@outlook.com,False,111,0,AED,AUD,2023-04-15 06:07:31,AED
105,2638,35,Female,Student,High School,Married,3,81753.66,33554.53,1690.42,2023-08-17,06:07:59,400.86,M005,Transfer,Darwin,Desktop,-20.917574,142.702789,duffyangela@gmail.com,False,8,0,AUD,GBP,2023-08-17 06:07:59,AUD
16385,1118,37,Female,Professional,PhD,Married,2,82602.79,123190.93,2681.21,2023-10-01,12:39:22,878.36,M006,Purchase,Hobart,Desktop,-31.840233,145.612793,tmorris@gmail.com,False,43,0,AED,AUD,2023-10-01 12:39:22,AED
8783,3434,29,Female,Professional,High School,Married,1,57799.59,44956.2,9647.03,2023-01-27,18:22:42,28.93,M004,Transfer,Brisbane,Tablet,-37.0201,144.9646,amandawhite@tempmail.com,True,103,0,AUD,GBP,2023-01-27 18:22:42,AUD
5655,859,46,Female,Student,High School,Married,0,56772.33,28711.93,280.44,2023-06-30,15:06:41,19.79,M006,Purchase,Sydney,Tablet,-37.0201,144.9646,willie55@gmail.com,False,30,0,AUD,GBP,2023-06-30 15:06:41,AUD
6059,4750,18,Male,Student,Master,Married,2,65587.12,24714.29,1639.2,2023-10-09,03:50:13,209.08,M004,Purchase,Hobart,Mobile,-20.917574,142.702789,jason53@securemail.com,False,46,1,AUD,GBP,2023-10-09 03:50:13,AUD
1607,3538,45,Female,Retired,Bachelor,Single,0,123917.87,54790.04,822.15,2023-12-16,14:39:01,41.42,M005,Withdrawal,Canberra,Mobile,-31.840233,145.612793,hlindsey@yahoo.com,False,103,1,AUD,GBP,2023-12-16 14:39:01,AUD
15083,935,35,Male,Student,High School,Single,1,40807.8,41752.74,3764.56,2023-02-22,13:32:03,288.31,M007,Purchase,Brisbane,Desktop,-31.840233,145.612793,kim20@gmail.com,False,32,0,AED,AUD,2023-02-22 13:32:03,AED
10396,1998,56,Female,Professional,Master,Married,0,58373.74,44404.44,2322.04,2023-11-25,06:50:23,885.59,M008,Transfer,Perth,Desktop,-20.917574,142.702789,kevin48@disposable.com,False,92,0,AUD,GBP,2023-11-25 06:50:23,AUD
6540,178,39,Male,Unemployed,Master,Married,1,90910.39,37262.5,690.34,2023-08-16,18:39:52,116.16,M004,Transfer,Brisbane,Tablet,-37.0201,144.9646,velasquezlawrence@outlook.com,False,80,0,AUD,GBP,2023-08-16 18:39:52,AUD
3356,4421,31,Male,Professional,High School,Married,4,85890.32,26633.18,9163.57,2023-12-16,17:04:54,189.69,M002,Withdrawal,Adelaide,Desktop,-37.0201,144.9646,toddmoore@gmail.com,False,55,1,AUD,GBP,2023-12-16 17:04:54,AUD
2428,2686,31,Male,Professional,Bachelor,Single,3,57697.71,39198.01,1491.8,2023-12-15,10:12:52,107.2,M005,Purchase,Hobart,Desktop,-20.917574,142.702789,codyjohnson@yahoo.com,False,8,0,AUD,GBP,2023-12-15 10:12:52,AUD
17861,505,46,Female,Retired,High School,Widowed,0,68411.26,93151.97,2696.83,2023-11-27,13:10:58,1036.15,M006,Payment,Melbourne,Mobile,-31.840233,145.612793,robert20@gmail.com,False,118,0,AED,AUD,2023-11-27 13:10:58,AED
12987,3729,50,Male,Professional,High School,Single,3,30109.21,9961.32,1472.48,2023-09-10,12:11:50,27.3,M008,Payment,Perth,Mobile,-30.000233,136.209152,kyle87@gmail.com,False,54,0,AUD,GBP,2023-09-10 12:11:50,AUD
7009,3275,18,Male,Professional,High School,Widowed,0,21377.6,15838.44,2860.85,2023-12-13,11:49:07,122.71,M006,Purchase,Adelaide,Desktop,-31.840233,145.612793,vreese@yahoo.com,False,115,0,AUD,GBP,2023-12-13 11:49:07,AUD
2064,4235,28,Female,Professional,Master,Single,3,68585.55,24321.52,10357.89,2023-04-08,15:32:12,7.02,M006,Purchase,Darwin,Mobile,-31.840233,145.612793,clinton70@tempmail.com,False,58,0,AUD,GBP,2023-04-08 15:32:12,AUD
9766,3165,39,Female,Professional,Bachelor,Married,3,60763.75,25564.65,978.3,2023-12-16,21:51:32,219.64,M004,Purchase,Adelaide,Mobile,-37.0201,144.9646,heidireynolds@yahoo.com,False,118,0,AUD,GBP,2023-12-16 21:51:32,AUD
2719,2410,29,Male,Professional,Master,Married,0,48079.34,32877.04,3927.55,2023-09-14,01:54:19,33.45,M003,Transfer,Melbourne,Mobile,-20.917574,142.702789,jake23@gmail.com,False,38,0,AUD,GBP,2023-09-14 01:54:19,AUD
5233,1849,43,Male,Professional,High School,Married,2,53431.8,29864.0,3013.21,2023-10-29,10:02:52,163.12,M006,Transfer,Hobart,Mobile,-31.840233,145.612793,robbinsrachel@disposable.com,False,68,0,AUD,GBP,2023-10-29 10:02:52,AUD
